index,chapterId,sceneIdOrPageId,textToSpeak,assetsPath,deployCnPath
"001","cafe","cafeEntrance","cafe","assets/audio/words/cafe/cafe-entrance--cafe.mp3","deploy-cn/assets/audio/words/cafe/cafe-entrance--cafe.mp3"
"002","cafe","cafeEntrance","awning","assets/audio/words/cafe/cafe-entrance--awning.mp3","deploy-cn/assets/audio/words/cafe/cafe-entrance--awning.mp3"
"003","cafe","cafeEntrance","window","assets/audio/words/cafe/cafe-entrance--window.mp3","deploy-cn/assets/audio/words/cafe/cafe-entrance--window.mp3"
"004","cafe","cafeEntrance","queue","assets/audio/words/cafe/cafe-entrance--queue.mp3","deploy-cn/assets/audio/words/cafe/cafe-entrance--queue.mp3"
"005","cafe","cafeEntrance","aroma","assets/audio/words/cafe/cafe-entrance--aroma.mp3","deploy-cn/assets/audio/words/cafe/cafe-entrance--aroma.mp3"
"006","cafe","cafeEntrance","door handle","assets/audio/words/cafe/cafe-entrance--door-handle.mp3","deploy-cn/assets/audio/words/cafe/cafe-entrance--door-handle.mp3"
"007","cafe","cafeEntrance","step inside","assets/audio/words/cafe/cafe-entrance--step-inside.mp3","deploy-cn/assets/audio/words/cafe/cafe-entrance--step-inside.mp3"
"008","cafe","menuBoard","chalkboard","assets/audio/words/cafe/menu-board--chalkboard.mp3","deploy-cn/assets/audio/words/cafe/menu-board--chalkboard.mp3"
"009","cafe","menuBoard","specials","assets/audio/words/cafe/menu-board--specials.mp3","deploy-cn/assets/audio/words/cafe/menu-board--specials.mp3"
"010","cafe","menuBoard","latte","assets/audio/words/cafe/menu-board--latte.mp3","deploy-cn/assets/audio/words/cafe/menu-board--latte.mp3"
"011","cafe","menuBoard","espresso","assets/audio/words/cafe/menu-board--espresso.mp3","deploy-cn/assets/audio/words/cafe/menu-board--espresso.mp3"
"012","cafe","menuBoard","mocha","assets/audio/words/cafe/menu-board--mocha.mp3","deploy-cn/assets/audio/words/cafe/menu-board--mocha.mp3"
"013","cafe","menuBoard","brew","assets/audio/words/cafe/menu-board--brew.mp3","deploy-cn/assets/audio/words/cafe/menu-board--brew.mp3"
"014","cafe","menuBoard","scan","assets/audio/words/cafe/menu-board--scan.mp3","deploy-cn/assets/audio/words/cafe/menu-board--scan.mp3"
"015","cafe","orderCounter","barista","assets/audio/words/cafe/order-counter--barista.mp3","deploy-cn/assets/audio/words/cafe/order-counter--barista.mp3"
"016","cafe","orderCounter","greeting","assets/audio/words/cafe/order-counter--greeting.mp3","deploy-cn/assets/audio/words/cafe/order-counter--greeting.mp3"
"017","cafe","orderCounter","preference","assets/audio/words/cafe/order-counter--preference.mp3","deploy-cn/assets/audio/words/cafe/order-counter--preference.mp3"
"018","cafe","orderCounter","medium","assets/audio/words/cafe/order-counter--medium.mp3","deploy-cn/assets/audio/words/cafe/order-counter--medium.mp3"
"019","cafe","orderCounter","dairy-free","assets/audio/words/cafe/order-counter--dairy-free.mp3","deploy-cn/assets/audio/words/cafe/order-counter--dairy-free.mp3"
"020","cafe","orderCounter","request","assets/audio/words/cafe/order-counter--request.mp3","deploy-cn/assets/audio/words/cafe/order-counter--request.mp3"
"021","cafe","chooseDrink","iced","assets/audio/words/cafe/choose-drink--iced.mp3","deploy-cn/assets/audio/words/cafe/choose-drink--iced.mp3"
