index,chapterId,sceneIdOrPageId,textToSpeak,assetsPath,deployCnPath
"001","fruitShop","fruitEntrance","fruit shop","assets/audio/words/fruitShop/fruitentrance--fruitshop.mp3","deploy-cn/assets/audio/words/fruitShop/fruitentrance--fruitshop.mp3"
"002","fruitShop","fruitEntrance","basket","assets/audio/words/fruitShop/fruitentrance--basket.mp3","deploy-cn/assets/audio/words/fruitShop/fruitentrance--basket.mp3"
"003","fruitShop","fruitEntrance","signboard","assets/audio/words/fruitShop/fruitentrance--signboard.mp3","deploy-cn/assets/audio/words/fruitShop/fruitentrance--signboard.mp3"
"004","fruitShop","fruitEntrance","aisle","assets/audio/words/fruitShop/fruitentrance--aisle.mp3","deploy-cn/assets/audio/words/fruitShop/fruitentrance--aisle.mp3"
"005","fruitShop","fruitEntrance","fresh","assets/audio/words/fruitShop/fruitentrance--fresh.mp3","deploy-cn/assets/audio/words/fruitShop/fruitentrance--fresh.mp3"
"006","fruitShop","fruitEntrance","browse","assets/audio/words/fruitShop/fruitentrance--browse.mp3","deploy-cn/assets/audio/words/fruitShop/fruitentrance--browse.mp3"
"007","fruitShop","fruitStand","apple","assets/audio/words/fruitShop/fruitstand--apple.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--apple.mp3"
"008","fruitShop","fruitStand","orange","assets/audio/words/fruitShop/fruitstand--orange.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--orange.mp3"
"009","fruitShop","fruitStand","pear","assets/audio/words/fruitShop/fruitstand--pear.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--pear.mp3"
"010","fruitShop","fruitStand","grapes","assets/audio/words/fruitShop/fruitstand--grapes.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--grapes.mp3"
"011","fruitShop","fruitStand","display","assets/audio/words/fruitShop/fruitstand--display.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--display.mp3"
"012","fruitShop","fruitStand","crate","assets/audio/words/fruitShop/fruitstand--crate.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--crate.mp3"
"013","fruitShop","fruitStand","pick","assets/audio/words/fruitShop/fruitstand--pick.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--pick.mp3"
"014","fruitShop","askForHelp","recommendation","assets/audio/words/fruitShop/askforhelp--recommendation.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--recommendation.mp3"
"015","fruitShop","askForHelp","sweet","assets/audio/words/fruitShop/askforhelp--sweet.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--sweet.mp3"
"016","fruitShop","askForHelp","sour","assets/audio/words/fruitShop/askforhelp--sour.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--sour.mp3"
"017","fruitShop","askForHelp","seasonal","assets/audio/words/fruitShop/askforhelp--seasonal.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--seasonal.mp3"
"018","fruitShop","askForHelp","popular","assets/audio/words/fruitShop/askforhelp--popular.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--popular.mp3"
"019","fruitShop","askForHelp","choice","assets/audio/words/fruitShop/askforhelp--choice.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--choice.mp3"
"020","fruitShop","askForHelp","recommend","assets/audio/words/fruitShop/askforhelp--recommend.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--recommend.mp3"
"021","fruitShop","chooseFruits","mango","assets/audio/words/fruitShop/choosefruits--mango.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--mango.mp3"
"022","fruitShop","chooseFruits","strawberry","assets/audio/words/fruitShop/choosefruits--strawberry.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--strawberry.mp3"
"023","fruitShop","chooseFruits","pineapple","assets/audio/words/fruitShop/choosefruits--pineapple.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--pineapple.mp3"
"024","fruitShop","chooseFruits","melon","assets/audio/words/fruitShop/choosefruits--melon.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--melon.mp3"
"025","fruitShop","chooseFruits","ripe","assets/audio/words/fruitShop/choosefruits--ripe.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--ripe.mp3"
"026","fruitShop","chooseFruits","sample","assets/audio/words/fruitShop/choosefruits--sample.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--sample.mp3"
"027","fruitShop","chooseFruits","taste","assets/audio/words/fruitShop/choosefruits--taste.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--taste.mp3"
"028","fruitShop","weighingCounter","scale","assets/audio/words/fruitShop/weighingcounter--scale.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--scale.mp3"
"029","fruitShop","weighingCounter","kilogram","assets/audio/words/fruitShop/weighingcounter--kilogram.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--kilogram.mp3"
"030","fruitShop","weighingCounter","price","assets/audio/words/fruitShop/weighingcounter--price.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--price.mp3"
"031","fruitShop","weighingCounter","label","assets/audio/words/fruitShop/weighingcounter--label.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--label.mp3"
"032","fruitShop","weighingCounter","total","assets/audio/words/fruitShop/weighingcounter--total.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--total.mp3"
"033","fruitShop","weighingCounter","bag","assets/audio/words/fruitShop/weighingcounter--bag.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--bag.mp3"
"034","fruitShop","weighingCounter","weigh","assets/audio/words/fruitShop/weighingcounter--weigh.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--weigh.mp3"
"035","fruitShop","cashier","cashier","assets/audio/words/fruitShop/cashier--cashier.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--cashier.mp3"
"036","fruitShop","cashier","receipt","assets/audio/words/fruitShop/cashier--receipt.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--receipt.mp3"
"037","fruitShop","cashier","change","assets/audio/words/fruitShop/cashier--change.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--change.mp3"
"038","fruitShop","cashier","coin","assets/audio/words/fruitShop/cashier--coin.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--coin.mp3"
"039","fruitShop","cashier","bill","assets/audio/words/fruitShop/cashier--bill.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--bill.mp3"
"040","fruitShop","cashier","counter","assets/audio/words/fruitShop/cashier--counter.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--counter.mp3"
"041","fruitShop","cashier","pay","assets/audio/words/fruitShop/cashier--pay.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--pay.mp3"
"042","fruitShop","leavingFruit","doorway","assets/audio/words/fruitShop/leavingfruit--doorway.mp3","deploy-cn/assets/audio/words/fruitShop/leavingfruit--doorway.mp3"
"043","fruitShop","leavingFruit","street","assets/audio/words/fruitShop/leavingfruit--street.mp3","deploy-cn/assets/audio/words/fruitShop/leavingfruit--street.mp3"
"044","fruitShop","leavingFruit","carry","assets/audio/words/fruitShop/leavingfruit--carry.mp3","deploy-cn/assets/audio/words/fruitShop/leavingfruit--carry.mp3"
"045","fruitShop","leavingFruit","leave","assets/audio/words/fruitShop/leavingfruit--leave.mp3","deploy-cn/assets/audio/words/fruitShop/leavingfruit--leave.mp3"
"046","fruitShop","common-fruits","peach","assets/audio/words/fruitShop/more--common-fruits--peach.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--peach.mp3"
"047","fruitShop","common-fruits","plum","assets/audio/words/fruitShop/more--common-fruits--plum.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--plum.mp3"
"048","fruitShop","common-fruits","cherry","assets/audio/words/fruitShop/more--common-fruits--cherry.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--cherry.mp3"
"049","fruitShop","common-fruits","lemon","assets/audio/words/fruitShop/more--common-fruits--lemon.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--lemon.mp3"
"050","fruitShop","common-fruits","lime","assets/audio/words/fruitShop/more--common-fruits--lime.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--lime.mp3"
"051","fruitShop","common-fruits","apricot","assets/audio/words/fruitShop/more--common-fruits--apricot.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--apricot.mp3"
"052","fruitShop","common-fruits","persimmon","assets/audio/words/fruitShop/more--common-fruits--persimmon.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--persimmon.mp3"
"053","fruitShop","common-fruits","pomegranate","assets/audio/words/fruitShop/more--common-fruits--pomegranate.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--pomegranate.mp3"
"054","fruitShop","common-fruits","fig","assets/audio/words/fruitShop/more--common-fruits--fig.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--fig.mp3"
"055","fruitShop","common-fruits","kiwi","assets/audio/words/fruitShop/more--common-fruits--kiwi.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--kiwi.mp3"
"056","fruitShop","common-fruits","date","assets/audio/words/fruitShop/more--common-fruits--date.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--date.mp3"
"057","fruitShop","common-fruits","guava","assets/audio/words/fruitShop/more--common-fruits--guava.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--guava.mp3"
"058","fruitShop","tropical-fruits","coconut","assets/audio/words/fruitShop/more--tropical-fruits--coconut.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--coconut.mp3"
"059","fruitShop","tropical-fruits","papaya","assets/audio/words/fruitShop/more--tropical-fruits--papaya.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--papaya.mp3"
"060","fruitShop","tropical-fruits","dragon fruit","assets/audio/words/fruitShop/more--tropical-fruits--dragon-fruit.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--dragon-fruit.mp3"
"061","fruitShop","tropical-fruits","lychee","assets/audio/words/fruitShop/more--tropical-fruits--lychee.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--lychee.mp3"
"062","fruitShop","tropical-fruits","longan","assets/audio/words/fruitShop/more--tropical-fruits--longan.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--longan.mp3"
"063","fruitShop","tropical-fruits","rambutan","assets/audio/words/fruitShop/more--tropical-fruits--rambutan.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--rambutan.mp3"
"064","fruitShop","tropical-fruits","passion fruit","assets/audio/words/fruitShop/more--tropical-fruits--passion-fruit.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--passion-fruit.mp3"
"065","fruitShop","tropical-fruits","starfruit","assets/audio/words/fruitShop/more--tropical-fruits--starfruit.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--starfruit.mp3"
"066","fruitShop","tropical-fruits","mangosteen","assets/audio/words/fruitShop/more--tropical-fruits--mangosteen.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--mangosteen.mp3"
"067","fruitShop","tropical-fruits","durian","assets/audio/words/fruitShop/more--tropical-fruits--durian.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--durian.mp3"
"068","fruitShop","tropical-fruits","jackfruit","assets/audio/words/fruitShop/more--tropical-fruits--jackfruit.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--jackfruit.mp3"
"069","fruitShop","tropical-fruits","pomelo","assets/audio/words/fruitShop/more--tropical-fruits--pomelo.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--pomelo.mp3"
"070","fruitShop","berries-special","blueberry","assets/audio/words/fruitShop/more--berries-special--blueberry.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--blueberry.mp3"
"071","fruitShop","berries-special","raspberry","assets/audio/words/fruitShop/more--berries-special--raspberry.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--raspberry.mp3"
"072","fruitShop","berries-special","blackberry","assets/audio/words/fruitShop/more--berries-special--blackberry.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--blackberry.mp3"
